,arg1,arg2,verb,sentence,verb_idx,label,new_sentences,new_ind
305,knee,,lock, The therapist noticed that the patient 's knees tended to lock in this exercise .,10,0,knee has property bend. knee is at location table. knee is used for stand. lock desires unlock. lock is at location door. lock is used for keep person out.  The therapist noticed that the patient 's knees tended to lock in this exercise .,39
306,hand,,lock, He locked his hands around her neck .,1,1,hand has property long. hand is at location pocket. hand is used for hold thing. lock desires unlock. lock is at location door. lock is used for keep person out.  He locked his hands around her neck .,31
307,laughing,,lock, He was locked in a laughing fit .,2,1,laughing has property good. laughing is at location circus. laughing is used for show off. lock desires unlock. lock is at location door. lock is used for keep person out.  He was locked in a laughing fit .,32
308,jewel,,lock, She locked her jewels in the safe .,1,0,jewel has property expensive. jewel is at location jewelry box. jewel is used for play game. lock desires unlock. lock is at location door. lock is used for keep person out.  She locked her jewels in the safe .,32
309,bicycle,,loop, The bicycle looped around the tree .,2,1,bicycle has property fun. bicycle is at location street. bicycle is used for travel. loop desires play game. loop is at location rope. loop is used for hold thing together.  The bicycle looped around the tree .,32
310,plane,,loop, The stunt pilot looped his plane .,3,0,plane has property fly. plane is at location airport. plane is used for fly. loop desires play game. loop is at location rope. loop is used for hold thing together.  The stunt pilot looped his plane .,33
311,surface,,map, map the surface of Venus .,0,0,surface has property flat. surface is at location water. surface is used for hold thing together. map desires map. map is at location library. map is used for find place.  map the surface of Venus .,30
312,galaxy,,map, We have n't even begun to map the many galaxies that we know exist .,6,0,galaxy has property large. galaxy is at location space. galaxy is used for live in. map desires map. map is at location library. map is used for find place.  We have n't even begun to map the many galaxies that we know exist .,35
313,sorrow,,map, sorrow was mapped on the mother 's face .,2,1,sorrow has property bad. sorrow is at location funeral. sorrow is used for mourn. map desires map. map is at location library. map is used for find place.  sorrow was mapped on the mother 's face .,30
314,prisoner,,march, The Japanese marched their prisoners through Manchuria .,2,0,prisoner has property dangerous. prisoner is at location prison. prisoner is used for punishment. march desires invade. march is at location march. march is used for march.  The Japanese marched their prisoners through Manchuria .,29
315,contribution,,match, The company matched the employees ' contributions .,2,1,contribution has property important. contribution is at location fund - raiser. contribution is used for make decision. match desires light. match is at location pocket. match is used for light candle.  The company matched the employees ' contributions .,33
316,dream,,match, This job does n't match my dreams .,4,1,dream has property fun. dream is at location your eye. dream is used for entertain yourself. match desires light. match is at location pocket. match is used for light candle.  This job does n't match my dreams .,34
317,athlete,,match, Let them match their best athletes against ours .,2,1,athlete has property good at everything. athlete is at location gym. athlete is used for play sport. match desires light. match is at location pocket. match is used for light candle.  Let them match their best athletes against ours .,33
318,piece,,match, The two pieces match .,3,0,piece has property flat. piece is at location puzzle. piece is used for make music. match desires light. match is at location pocket. match is used for light candle.  The two pieces match .,32
